timestamp,volt_laser,volt_piezo,volt_ld,offset
0.01077863,1.31076,8.263620173673278,0.0021520251437204,-0.06954812737677529
0.01078363,1.31042,8.26496294972018,0.0021520620339262,-0.06987159068339066
0.01078863,1.31009,8.266305725767083,0.002152098924132,-0.07018505399000596
0.01079363,1.30989,8.267648501813985,0.0021521358143379,-0.0703685172966213
0.01079863,1.30983,8.268991277860888,0.0021521727045437,-0.07041198060323661
0.01080363,1.30997,8.27033405390779,0.0021522095947495,-0.07025544390985194
0.01080863,1.31028,8.271676829954693,0.0021522464849553,-0.0699289072164675
0.01081363,1.31082,8.273019606001595,0.0021522833751611,-0.06937237052308265
0.01081863,1.31155,8.274362382048498,0.0021523202653669,-0.06862583382969811
0.01082363,1.31248,8.2757051580954,0.0021523571555727,-0.06767929713631315
0.01082863,1.31354,8.277047934142303,0.0021523940457786,-0.06660276044292868
0.01083363,1.3147,8.278390710189205,0.0021524309359844,-0.06542622374954399
0.01083863,1.31582,8.279733486236108,0.0021524678261902,-0.06428968705615934
0.01084363,1.31686,8.28107626228301,0.002152504716396,-0.06323315036277477
0.01084863,1.31782,8.282419038329913,0.0021525416066018,-0.06225661366939006
0.01085363,1.31866,8.283761814376815,0.0021525784968076,-0.06140007697600547
0.01085863,1.31937,8.285104590423717,0.0021526153870134,-0.06067354028262084
0.01086363,1.31987,8.28644736647062,0.0021526522772192,-0.060157003589236036
0.01086863,1.32027,8.287790142517522,0.0021526891674251,-0.05974046689585144
0.01087363,1.32055,8.289132918564425,0.0021527260576309,-0.059443930202466966
0.01087863,1.3208,8.290475694611327,0.0021527629478367,-0.05917739350908224
0.01088363,1.32105,8.29181847065823,0.0021527998380425,-0.05891085681569752
0.01088863,1.32133,8.293161246705132,0.0021528367282483,-0.058614320122313046
0.01089363,1.32167,8.294504022752035,0.0021528736184541,-0.0582577834289284
0.01089863,1.32209,8.295846798798937,0.0021529105086599,-0.057821246735543674
0.01090363,1.32257,8.29718957484584,0.0021529473988658,-0.05732471004215878
0.01090863,1.32313,8.298532350892742,0.0021529842890716,-0.056748173348774245
0.01091363,1.32375,8.299875126939646,0.0021530211792774,-0.05611163665538954
0.01091863,1.32437,8.301217902986547,0.0021530580694832,-0.05547509996200484
0.01092363,1.32499,8.302560679033451,0.002153094959689,-0.054838563268620355
0.01092863,1.32555,8.303903455080352,0.0021531318498948,-0.0542620265752356
0.01093363,1.326,8.305246231127256,0.0021531687401006,-0.0537954898818509
0.01093863,1.32634,8.306589007174157,0.0021532056303065,-0.053438953188466254
0.01094363,1.32657,8.307931783221061,0.0021532425205123,-0.05319241649508166
0.01094863,1.32668,8.309274559267964,0.0021532794107181,-0.05306587980169697
0.01095363,1.32665,8.310617335314866,0.0021533163009239,-0.053079343108312305
0.01095863,1.32654,8.311960111361769,0.0021533531911297,-0.05317280641492772
0.01096363,1.32631,8.313302887408671,0.0021533900813355,-0.053386269721543034
0.01096863,1.32606,8.314645663455574,0.0021534269715413,-0.05361973302815848
0.01097363,1.32581,8.315988439502476,0.0021534638617471,-0.05385319633477392
0.01097863,1.32564,8.317331215549379,0.002153500751953,-0.054006659641389065
0.01098363,1.32555,8.318673991596281,0.0021535376421588,-0.05408012294800435
0.01098863,1.32553,8.320016767643184,0.0021535745323646,-0.05408358625461962
0.01099363,1.32564,8.321359543690086,0.0021536114225704,-0.05395704956123515
0.01099863,1.32586,8.322702319736988,0.0021536483127762,-0.0537205128678504
0.01100363,1.32623,8.324045095783891,0.002153685202982,-0.05333397617446578
0.01100863,1.32673,8.325387871830793,0.0021537220931878,-0.052817439481081196
0.01101363,1.32727,8.326730647877696,0.0021537589833937,-0.05226090278769657
0.01101863,1.32789,8.328073423924598,0.0021537958735995,-0.05162436609431187
0.01102363,1.32856,8.3294161999715,0.0021538327638053,-0.05093782940092728
0.01102863,1.32927,8.330758976018403,0.0021538696540111,-0.050211292707542654
0.01103363,1.32994,8.332101752065306,0.0021539065442169,-0.04952475601415807
0.01103863,1.33059,8.33344452811221,0.0021539434344227,-0.04885821932077339
